timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685031928582,2,Sign Out-0,302,Found,Thread Group 1-24,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685031928585,3,Sign Out-1,200,OK,Thread Group 1-24,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031928732,5,Sign In,200,OK,Thread Group 1-13,text,true,,3921,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,5,0,1
1685031928738,6,Sign Out,200,OK,Thread Group 1-25,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031928738,2,Sign Out-0,302,Found,Thread Group 1-25,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685031928741,3,Sign Out-1,200,OK,Thread Group 1-25,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031928917,1,Home,404,Not Found,Thread Group 1-22,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,1,0,0
1685031928986,6,Sign In,200,OK,Thread Group 1-14,text,true,,3923,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,6,0,2
1685031929007,4,Reptiles,200,OK,Thread Group 1-1,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031929035,7,Login,200,OK,Thread Group 1-6,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031929035,3,Login-0,302,Found,Thread Group 1-6,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685031929039,3,Login-1,200,OK,Thread Group 1-6,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031929041,2,Main Catalog,200,OK,Thread Group 1-18,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031929123,1,Home,404,Not Found,Thread Group 1-23,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,1,0,0
1685031929177,7,Login,200,OK,Thread Group 1-5,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031929177,3,Login-0,302,Found,Thread Group 1-5,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685031929180,4,Login-1,200,OK,Thread Group 1-5,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031929453,3,Main Catalog,200,OK,Thread Group 1-19,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031929549,4,Reptiles,200,OK,Thread Group 1-2,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031929606,6,Sign In,200,OK,Thread Group 1-15,text,true,,3923,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,6,0,2
1685031929712,3,Main Catalog,200,OK,Thread Group 1-20,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031929753,4,Reptiles,200,OK,Thread Group 1-3,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031929792,6,Login,200,OK,Thread Group 1-7,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031929792,3,Login-0,302,Found,Thread Group 1-7,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685031929795,3,Login-1,200,OK,Thread Group 1-7,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031929832,5,Sign In,200,OK,Thread Group 1-16,text,true,,3923,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,5,0,1
1685031929934,4,Reptiles,200,OK,Thread Group 1-4,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031929971,5,Sign In,200,OK,Thread Group 1-17,text,true,,3923,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,5,0,1
1685031930086,3,Main Catalog,200,OK,Thread Group 1-21,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031930112,1,Home,404,Not Found,Thread Group 1-24,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,1,0,0
1685031930158,8,Login,200,OK,Thread Group 1-8,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031930158,4,Login-0,302,Found,Thread Group 1-8,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031930162,4,Login-1,200,OK,Thread Group 1-8,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031930281,1,Home,404,Not Found,Thread Group 1-25,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,1,0,0
1685031930338,6,Login,200,OK,Thread Group 1-9,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031930338,3,Login-0,302,Found,Thread Group 1-9,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685031930341,3,Login-1,200,OK,Thread Group 1-9,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031930469,3,Main Catalog,200,OK,Thread Group 1-22,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031930512,4,Dogs,200,OK,Thread Group 1-1,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031930610,4,Reptiles,200,OK,Thread Group 1-6,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031930639,6,Sign In,200,OK,Thread Group 1-18,text,true,,3925,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,6,0,1
1685031930682,3,Main Catalog,200,OK,Thread Group 1-23,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031930693,5,Reptiles,200,OK,Thread Group 1-5,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,5,0,0
1685031930970,8,Login,200,OK,Thread Group 1-10,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031930970,4,Login-0,302,Found,Thread Group 1-10,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031930974,4,Login-1,200,OK,Thread Group 1-10,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031931032,8,Login,200,OK,Thread Group 1-11,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031931032,4,Login-0,302,Found,Thread Group 1-11,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031931036,4,Login-1,200,OK,Thread Group 1-11,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031931044,5,Sign In,200,OK,Thread Group 1-19,text,true,,3923,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,5,0,1
1685031931066,4,Dogs,200,OK,Thread Group 1-2,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031931295,6,Sign In,200,OK,Thread Group 1-20,text,true,,3925,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,6,0,1
1685031931318,4,Dogs,200,OK,Thread Group 1-3,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031931354,5,Reptiles,200,OK,Thread Group 1-7,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031931368,8,Login,200,OK,Thread Group 1-12,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031931368,4,Login-0,302,Found,Thread Group 1-12,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031931372,4,Login-1,200,OK,Thread Group 1-12,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031931467,5,Dogs,200,OK,Thread Group 1-4,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,5,0,0
1685031931636,3,Main Catalog,200,OK,Thread Group 1-24,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031931641,5,Sign In,200,OK,Thread Group 1-21,text,true,,3925,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,5,0,1
1685031931740,4,Reptiles,200,OK,Thread Group 1-8,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031931829,3,Main Catalog,200,OK,Thread Group 1-25,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031931858,6,Reptiles,200,OK,Thread Group 1-9,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,6,0,0
1685031932049,6,Sign In,200,OK,Thread Group 1-22,text,true,,3925,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,6,0,1
1685031932104,4,Birds,200,OK,Thread Group 1-1,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031932165,5,Dogs,200,OK,Thread Group 1-6,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,5,0,0
1685031932259,3,Dogs,200,OK,Thread Group 1-5,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,3,0,0
1685031932269,7,Sign In,200,OK,Thread Group 1-23,text,true,,3925,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,6,0,1
1685031932367,6,Login,200,OK,Thread Group 1-13,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031932367,4,Login-0,302,Found,Thread Group 1-13,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031932371,2,Login-1,200,OK,Thread Group 1-13,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031932512,4,Reptiles,200,OK,Thread Group 1-10,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031932588,5,Reptiles,200,OK,Thread Group 1-11,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,5,0,0
1685031932625,7,Login,200,OK,Thread Group 1-14,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031932625,4,Login-0,302,Found,Thread Group 1-14,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031932629,3,Login-1,200,OK,Thread Group 1-14,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031932637,4,Birds,200,OK,Thread Group 1-2,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031932900,4,Birds,200,OK,Thread Group 1-3,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,3,0,0
1685031932943,4,Reptiles,200,OK,Thread Group 1-12,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031932943,4,Dogs,200,OK,Thread Group 1-7,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031933071,4,Birds,200,OK,Thread Group 1-4,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031933203,7,Login,200,OK,Thread Group 1-15,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031933203,4,Login-0,302,Found,Thread Group 1-15,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031933207,3,Login-1,200,OK,Thread Group 1-15,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031933209,7,Sign In,200,OK,Thread Group 1-24,text,true,,3925,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,7,0,2
1685031933309,4,Dogs,200,OK,Thread Group 1-8,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031933355,7,Sign In,200,OK,Thread Group 1-25,text,true,,3923,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,7,0,1
1685031933430,2,Dogs,200,OK,Thread Group 1-9,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,2,0,0
1685031933442,3,Login,200,OK,Thread Group 1-16,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031933442,2,Login-0,302,Found,Thread Group 1-16,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685031933444,1,Login-1,200,OK,Thread Group 1-16,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031933610,6,Login,200,OK,Thread Group 1-17,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031933610,3,Login-0,302,Found,Thread Group 1-17,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685031933614,2,Login-1,200,OK,Thread Group 1-17,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031933634,6,Sign Out,200,OK,Thread Group 1-1,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031933634,3,Sign Out-0,302,Found,Thread Group 1-1,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031933637,3,Sign Out-1,200,OK,Thread Group 1-1,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031933745,4,Birds,200,OK,Thread Group 1-6,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031933802,4,Birds,200,OK,Thread Group 1-5,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031933937,4,Reptiles,200,OK,Thread Group 1-13,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031934079,4,Dogs,200,OK,Thread Group 1-10,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031934133,4,Reptiles,200,OK,Thread Group 1-14,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031934155,6,Sign Out,200,OK,Thread Group 1-2,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934155,3,Sign Out-0,302,Found,Thread Group 1-2,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031934158,3,Sign Out-1,200,OK,Thread Group 1-2,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934186,5,Dogs,200,OK,Thread Group 1-11,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,5,0,0
1685031934221,6,Login,200,OK,Thread Group 1-18,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934221,3,Login-0,302,Found,Thread Group 1-18,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685031934224,3,Login-1,200,OK,Thread Group 1-18,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934427,6,Sign Out,200,OK,Thread Group 1-3,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934427,3,Sign Out-0,302,Found,Thread Group 1-3,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031934430,3,Sign Out-1,200,OK,Thread Group 1-3,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934497,4,Dogs,200,OK,Thread Group 1-12,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031934534,4,Birds,200,OK,Thread Group 1-7,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031934640,7,Login,200,OK,Thread Group 1-19,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031934640,4,Login-0,302,Found,Thread Group 1-19,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031934644,3,Login-1,200,OK,Thread Group 1-19,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934656,6,Sign Out,200,OK,Thread Group 1-4,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934656,3,Sign Out-0,302,Found,Thread Group 1-4,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031934659,3,Sign Out-1,200,OK,Thread Group 1-4,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934753,5,Reptiles,200,OK,Thread Group 1-15,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031934864,4,Birds,200,OK,Thread Group 1-8,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031934869,6,Login,200,OK,Thread Group 1-20,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934869,3,Login-0,302,Found,Thread Group 1-20,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685031934872,3,Login-1,200,OK,Thread Group 1-20,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031934974,4,Birds,200,OK,Thread Group 1-9,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031935036,3,Reptiles,200,OK,Thread Group 1-16,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,3,0,0
1685031935151,4,Reptiles,200,OK,Thread Group 1-17,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031935207,7,Login,200,OK,Thread Group 1-21,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031935207,4,Login-0,302,Found,Thread Group 1-21,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031935211,3,Login-1,200,OK,Thread Group 1-21,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031935219,2,Home,404,Not Found,Thread Group 1-1,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,2,0,0
1685031935331,6,Sign Out,200,OK,Thread Group 1-6,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031935331,3,Sign Out-0,302,Found,Thread Group 1-6,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031935334,3,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031935348,6,Sign Out,200,OK,Thread Group 1-5,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031935348,3,Sign Out-0,302,Found,Thread Group 1-5,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031935351,3,Sign Out-1,200,OK,Thread Group 1-5,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031935445,2,Dogs,200,OK,Thread Group 1-13,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,2,0,0
1685031935613,4,Birds,200,OK,Thread Group 1-10,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031935680,7,Login,200,OK,Thread Group 1-22,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031935680,4,Login-0,302,Found,Thread Group 1-22,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031935684,3,Login-1,200,OK,Thread Group 1-22,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031935717,4,Dogs,200,OK,Thread Group 1-14,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031935731,1,Home,404,Not Found,Thread Group 1-2,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,1,0,0
1685031935729,4,Reptiles,200,OK,Thread Group 1-18,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031935747,4,Birds,200,OK,Thread Group 1-11,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,3,0,0
1685031935863,7,Login,200,OK,Thread Group 1-23,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031935863,4,Login-0,302,Found,Thread Group 1-23,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031935867,3,Login-1,200,OK,Thread Group 1-23,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031935998,2,Home,404,Not Found,Thread Group 1-3,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,2,0,0
1685031936058,4,Birds,200,OK,Thread Group 1-12,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031936101,3,Sign Out,200,OK,Thread Group 1-7,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031936101,2,Sign Out-0,302,Found,Thread Group 1-7,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685031936103,1,Sign Out-1,200,OK,Thread Group 1-7,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
